,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.21012e-01,-6.30e+00,-6.52e+00,-3.28e-01,-6.40e+00, 
-1.20719e-01,-6.30e+00,-6.52e+00,-3.28e-01,-6.40e+00, 
-1.20426e-01,-6.32e+00,-6.52e+00,-3.27e-01,-6.40e+00, 
-1.20133e-01,-6.30e+00,-6.54e+00,-3.26e-01,-6.40e+00, 
-1.19840e-01,-6.32e+00,-6.52e+00,-3.26e-01,-6.00e+00, 
-1.19547e-01,-6.32e+00,-6.50e+00,-3.26e-01,-6.40e+00, 
-1.19254e-01,-6.32e+00,-6.52e+00,-3.26e-01,-6.40e+00, 
-1.18961e-01,-6.32e+00,-6.50e+00,-3.26e-01,-6.40e+00, 
-1.18668e-01,-6.32e+00,-6.52e+00,-3.25e-01,-6.00e+00, 
-1.18375e-01,-6.32e+00,-6.52e+00,-3.25e-01,-6.40e+00, 
-1.18082e-01,-6.30e+00,-6.52e+00,-3.24e-01,-6.40e+00, 
-1.17789e-01,-6.34e+00,-6.52e+00,-3.24e-01,-6.40e+00, 
-1.17496e-01,-6.32e+00,-6.52e+00,-3.24e-01,-6.40e+00, 
-1.17203e-01,-6.30e+00,-6.52e+00,-3.23e-01,-6.40e+00, 
-1.16910e-01,-6.30e+00,-6.50e+00,-3.23e-01,-6.40e+00, 
-1.16617e-01,-6.30e+00,-6.50e+00,-3.22e-01,-6.40e+00, 
-1.16324e-01,-6.30e+00,-6.52e+00,-3.22e-01,-6.40e+00, 
-1.16031e-01,-6.30e+00,-6.52e+00,-3.22e-01,-6.40e+00, 
-1.15738e-01,-6.30e+00,-6.50e+00,-3.21e-01,-6.40e+00, 
-1.15445e-01,-6.30e+00,-6.50e+00,-3.21e-01,-6.40e+00, 
-1.15152e-01,-6.32e+00,-6.50e+00,-3.20e-01,-6.40e+00, 
-1.14859e-01,-6.32e+00,-6.50e+00,-3.20e-01,-6.40e+00, 
-1.14566e-01,-6.30e+00,-6.52e+00,-3.20e-01,-6.00e+00, 
-1.14273e-01,-6.30e+00,-6.50e+00,-3.19e-01,-6.40e+00, 
-1.13981e-01,-6.30e+00,-6.52e+00,-3.19e-01,-6.00e+00, 
-1.13688e-01,-6.32e+00,-6.48e+00,-3.19e-01,-6.40e+00, 
-1.13394e-01,-6.32e+00,-6.50e+00,-3.18e-01,-6.00e+00, 
-1.13102e-01,-6.30e+00,-6.50e+00,-3.18e-01,-6.40e+00, 
-1.12809e-01,-6.32e+00,-6.50e+00,-3.17e-01,-6.40e+00, 
-1.12516e-01,-6.30e+00,-6.50e+00,-3.17e-01,-6.00e+00, 
-1.12223e-01,-6.32e+00,-6.50e+00,-3.16e-01,-6.00e+00, 
-1.11930e-01,-6.30e+00,-6.48e+00,-3.16e-01,-6.40e+00, 
-1.11637e-01,-6.32e+00,-6.50e+00,-3.16e-01,-6.00e+00, 
-1.11344e-01,-6.30e+00,-6.48e+00,-3.15e-01,-6.40e+00, 
-1.11051e-01,-6.30e+00,-6.50e+00,-3.15e-01,-6.40e+00, 
-1.10758e-01,-6.30e+00,-6.48e+00,-3.15e-01,-6.00e+00, 
-1.10465e-01,-6.32e+00,-6.48e+00,-3.14e-01,-6.00e+00, 
-1.10172e-01,-6.30e+00,-6.50e+00,-3.14e-01,-6.40e+00, 
-1.09879e-01,-6.30e+00,-6.48e+00,-3.14e-01,-6.40e+00, 
-1.09586e-01,-6.30e+00,-6.52e+00,-3.14e-01,-6.00e+00, 
-1.09293e-01,-6.34e+00,-6.50e+00,-3.13e-01,-6.00e+00, 
-1.09000e-01,-6.32e+00,-6.48e+00,-3.12e-01,-6.00e+00, 
-1.08707e-01,-6.34e+00,-6.50e+00,-3.12e-01,-6.00e+00, 
-1.08414e-01,-6.34e+00,-6.48e+00,-3.12e-01,-6.00e+00, 
-1.08121e-01,-6.34e+00,-6.48e+00,-3.12e-01,-6.40e+00, 
-1.07828e-01,-6.32e+00,-6.48e+00,-3.12e-01,-6.00e+00, 
-1.07535e-01,-6.34e+00,-6.48e+00,-3.11e-01,-6.00e+00, 
-1.07242e-01,-6.34e+00,-6.50e+00,-3.11e-01,-6.00e+00, 
-1.06949e-01,-6.34e+00,-6.50e+00,-3.11e-01,-6.00e+00, 
-1.06656e-01,-6.34e+00,-6.50e+00,-3.11e-01,-6.00e+00, 
-1.06363e-01,-6.34e+00,-6.50e+00,-3.11e-01,-6.00e+00, 
