,CH3
Second,Volt
-8.68668e+00,-3.08e-01, 
-8.68375e+00,-3.07e-01, 
-8.68082e+00,-3.06e-01, 
-8.67789e+00,-3.05e-01, 
-8.67496e+00,-3.06e-01, 
-8.67203e+00,-3.06e-01, 
-8.66910e+00,-3.06e-01, 
-8.66617e+00,-3.07e-01, 
-8.66324e+00,-3.08e-01, 
-8.66031e+00,-3.08e-01, 
-8.65738e+00,-3.09e-01, 
-8.65445e+00,-3.09e-01, 
-8.65152e+00,-3.08e-01, 
-8.64859e+00,-3.07e-01, 
-8.64566e+00,-3.07e-01, 
-8.64273e+00,-3.07e-01, 
-8.63980e+00,-3.06e-01, 
-8.63688e+00,-3.07e-01, 
-8.63395e+00,-3.07e-01, 
-8.63102e+00,-3.07e-01, 
-8.62809e+00,-3.07e-01, 
-8.62516e+00,-3.07e-01, 
-8.62223e+00,-3.07e-01, 
-8.61930e+00,-3.07e-01, 
-8.61637e+00,-3.07e-01, 
-8.61344e+00,-3.06e-01, 
-8.61051e+00,-3.06e-01, 
-8.60758e+00,-3.06e-01, 
-8.60465e+00,-3.06e-01, 
-8.60172e+00,-3.06e-01, 
-8.59879e+00,-3.06e-01, 
-8.59586e+00,-3.07e-01, 
-8.59293e+00,-3.07e-01, 
-8.59000e+00,-3.07e-01, 
-8.58707e+00,-3.07e-01, 
-8.58414e+00,-3.07e-01, 
-8.58121e+00,-3.06e-01, 
-8.57828e+00,-3.06e-01, 
-8.57535e+00,-3.06e-01, 
-8.57242e+00,-3.06e-01, 
-8.56949e+00,-3.05e-01, 
-8.56656e+00,-3.06e-01, 
-8.56363e+00,-3.06e-01, 
-8.56070e+00,-3.07e-01, 
-8.55777e+00,-3.07e-01, 
-8.55484e+00,-3.07e-01, 
-8.55191e+00,-3.08e-01, 
-8.54898e+00,-3.07e-01, 
-8.54605e+00,-3.07e-01, 
-8.54313e+00,-3.07e-01, 
-8.54020e+00,-3.06e-01, 
-8.53727e+00,-3.06e-01, 
-8.53434e+00,-3.06e-01, 
-8.53141e+00,-3.05e-01, 
-8.52848e+00,-3.04e-01, 
-8.52555e+00,-3.05e-01, 
-8.52262e+00,-3.05e-01, 
-8.51969e+00,-3.06e-01, 
-8.51676e+00,-3.06e-01, 
-8.51383e+00,-3.06e-01, 
-8.51090e+00,-3.07e-01, 
-8.50797e+00,-3.07e-01, 
-8.50504e+00,-3.07e-01, 
-8.50211e+00,-3.07e-01, 
-8.49918e+00,-3.07e-01, 
-8.49625e+00,-3.06e-01, 
-8.49332e+00,-3.06e-01, 
-8.49039e+00,-3.05e-01, 
-8.48746e+00,-3.04e-01, 
-8.48453e+00,-3.05e-01, 
-8.48160e+00,-3.04e-01, 
-8.47867e+00,-3.06e-01, 
-8.47574e+00,-3.06e-01, 
-8.47281e+00,-3.07e-01, 
-8.46988e+00,-3.07e-01, 
-8.46695e+00,-3.06e-01, 
-8.46402e+00,-3.06e-01, 
-8.46109e+00,-3.06e-01, 
-8.45816e+00,-3.06e-01, 
-8.45523e+00,-3.05e-01, 
-8.45230e+00,-3.05e-01, 
-8.44938e+00,-3.06e-01, 
-8.44645e+00,-3.06e-01, 
-8.44352e+00,-3.06e-01, 
-8.44059e+00,-3.07e-01, 
-8.43766e+00,-3.07e-01, 
-8.43473e+00,-3.07e-01, 
-8.43180e+00,-3.07e-01, 
-8.42887e+00,-3.06e-01, 
-8.42594e+00,-3.06e-01, 
-8.42301e+00,-3.04e-01, 
-8.42008e+00,-3.04e-01, 
-8.41715e+00,-3.03e-01, 
-8.41422e+00,-3.05e-01, 
-8.41129e+00,-3.05e-01, 
-8.40836e+00,-3.05e-01, 
-8.40543e+00,-3.06e-01, 
-8.40250e+00,-3.07e-01, 
-8.39957e+00,-3.07e-01, 
-8.39664e+00,-3.07e-01, 
-8.39371e+00,-3.07e-01, 
-8.39078e+00,-3.06e-01, 
-8.38785e+00,-3.06e-01, 
-8.38492e+00,-3.04e-01, 
-8.38199e+00,-3.04e-01, 
-8.37906e+00,-3.04e-01, 
-8.37613e+00,-3.04e-01, 
-8.37320e+00,-3.05e-01, 
-8.37027e+00,-3.05e-01, 
-8.36734e+00,-3.06e-01, 
-8.36441e+00,-3.06e-01, 
-8.36148e+00,-3.07e-01, 
-8.35855e+00,-3.07e-01, 
-8.35563e+00,-3.06e-01, 
-8.35270e+00,-3.06e-01, 
-8.34977e+00,-3.05e-01, 
-8.34684e+00,-3.05e-01, 
-8.34391e+00,-3.04e-01, 
-8.34098e+00,-3.04e-01, 
-8.33805e+00,-3.05e-01, 
-8.33512e+00,-3.06e-01, 
-8.33219e+00,-3.06e-01, 
-8.32926e+00,-3.06e-01, 
-8.32633e+00,-3.06e-01, 
-8.32340e+00,-3.07e-01, 
-8.32047e+00,-3.06e-01, 
-8.31754e+00,-3.06e-01, 
-8.31461e+00,-3.05e-01, 
-8.31168e+00,-3.05e-01, 
-8.30875e+00,-3.05e-01, 
-8.30582e+00,-3.04e-01, 
-8.30289e+00,-3.04e-01, 
-8.29996e+00,-3.04e-01, 
-8.29703e+00,-3.05e-01, 
-8.29410e+00,-3.06e-01, 
-8.29117e+00,-3.06e-01, 
-8.28824e+00,-3.06e-01, 
-8.28531e+00,-3.06e-01, 
-8.28238e+00,-3.06e-01, 
-8.27945e+00,-3.06e-01, 
-8.27652e+00,-3.04e-01, 
-8.27359e+00,-3.05e-01, 
-8.27066e+00,-3.05e-01, 
-8.26773e+00,-3.05e-01, 
-8.26480e+00,-3.05e-01, 
-8.26188e+00,-3.06e-01, 
-8.25895e+00,-3.06e-01, 
-8.25602e+00,-3.06e-01, 
-8.25309e+00,-3.07e-01, 
-8.25016e+00,-3.06e-01, 
-8.24723e+00,-3.06e-01, 
-8.24430e+00,-3.06e-01, 
-8.24137e+00,-3.04e-01, 
-8.23844e+00,-3.04e-01, 
-8.23551e+00,-3.05e-01, 
-8.23258e+00,-3.05e-01, 
-8.22965e+00,-3.05e-01, 
-8.22672e+00,-3.06e-01, 
-8.22379e+00,-3.06e-01, 
-8.22086e+00,-3.07e-01, 
-8.21793e+00,-3.06e-01, 
-8.21500e+00,-3.06e-01, 
-8.21207e+00,-3.06e-01, 
-8.20914e+00,-3.05e-01, 
-8.20621e+00,-3.04e-01, 
-8.20328e+00,-3.04e-01, 
-8.20035e+00,-3.04e-01, 
-8.19742e+00,-3.04e-01, 
-8.19449e+00,-3.05e-01, 
-8.19156e+00,-3.05e-01, 
-8.18863e+00,-3.05e-01, 
-8.18570e+00,-3.06e-01, 
-8.18277e+00,-3.06e-01, 
-8.17984e+00,-3.06e-01, 
-8.17691e+00,-3.06e-01, 
-8.17398e+00,-3.06e-01, 
-8.17105e+00,-3.06e-01, 
-8.16813e+00,-3.06e-01, 
-8.16520e+00,-3.06e-01, 
-8.16227e+00,-3.07e-01, 
-8.15934e+00,-3.07e-01, 
-8.15641e+00,-3.07e-01, 
-8.15348e+00,-3.07e-01, 
-8.15055e+00,-3.06e-01, 
-8.14762e+00,-3.04e-01, 
-8.14469e+00,-3.03e-01, 
-8.14176e+00,-3.02e-01, 
-8.13883e+00,-3.04e-01, 
-8.13590e+00,-3.04e-01, 
-8.13297e+00,-3.05e-01, 
-8.13004e+00,-3.07e-01, 
-8.12711e+00,-3.07e-01, 
-8.12418e+00,-3.09e-01, 
-8.12125e+00,-3.09e-01, 
-8.11832e+00,-3.07e-01, 
-8.11539e+00,-3.07e-01, 
-8.11246e+00,-3.05e-01, 
-8.10953e+00,-3.04e-01, 
-8.10660e+00,-3.03e-01, 
-8.10367e+00,-3.03e-01, 
-8.10074e+00,-3.04e-01, 
-8.09781e+00,-3.04e-01, 
-8.09488e+00,-3.06e-01, 
-8.09195e+00,-3.07e-01, 
-8.08902e+00,-3.08e-01, 
-8.08609e+00,-3.08e-01, 
-8.08316e+00,-3.07e-01, 
-8.08023e+00,-3.06e-01, 
-8.07730e+00,-3.04e-01, 
-8.07438e+00,-3.04e-01, 
-8.07145e+00,-3.04e-01, 
-8.06852e+00,-3.04e-01, 
-8.06559e+00,-3.05e-01, 
-8.06266e+00,-3.06e-01, 
-8.05973e+00,-3.07e-01, 
-8.05680e+00,-3.07e-01, 
-8.05387e+00,-3.09e-01, 
-8.05094e+00,-3.08e-01, 
-8.04801e+00,-3.07e-01, 
-8.04508e+00,-3.06e-01, 
-8.04215e+00,-3.04e-01, 
-8.03922e+00,-3.04e-01, 
-8.03629e+00,-3.04e-01, 
-8.03336e+00,-3.04e-01, 
-8.03043e+00,-3.04e-01, 
-8.02750e+00,-3.06e-01, 
-8.02457e+00,-3.07e-01, 
-8.02164e+00,-3.07e-01, 
-8.01871e+00,-3.08e-01, 
-8.01578e+00,-3.07e-01, 
-8.01285e+00,-3.06e-01, 
-8.00992e+00,-3.06e-01, 
-8.00699e+00,-3.04e-01, 
-8.00406e+00,-3.04e-01, 
-8.00113e+00,-3.04e-01, 
-7.99820e+00,-3.04e-01, 
-7.99527e+00,-3.04e-01, 
-7.99234e+00,-3.06e-01, 
-7.98941e+00,-3.06e-01, 
-7.98648e+00,-3.07e-01, 
-7.98355e+00,-3.07e-01, 
-7.98063e+00,-3.07e-01, 
-7.97770e+00,-3.07e-01, 
-7.97477e+00,-3.06e-01, 
-7.97184e+00,-3.06e-01, 
-7.96891e+00,-3.06e-01, 
-7.96598e+00,-3.05e-01, 
-7.96305e+00,-3.06e-01, 
-7.96012e+00,-3.06e-01, 
-7.95719e+00,-3.06e-01, 
-7.95426e+00,-3.06e-01, 
-7.95133e+00,-3.06e-01, 
-7.94840e+00,-3.06e-01, 
-7.94547e+00,-3.06e-01, 
-7.94254e+00,-3.06e-01, 
-7.93961e+00,-3.06e-01, 
-7.93668e+00,-3.06e-01, 
-7.93375e+00,-3.06e-01, 
-7.93082e+00,-3.06e-01, 
-7.92789e+00,-3.07e-01, 
-7.92496e+00,-3.07e-01, 
-7.92203e+00,-3.07e-01, 
-7.91910e+00,-3.06e-01, 
-7.91617e+00,-3.06e-01, 
-7.91324e+00,-3.06e-01, 
-7.91031e+00,-3.05e-01, 
-7.90738e+00,-3.05e-01, 
-7.90445e+00,-3.05e-01, 
-7.90152e+00,-3.06e-01, 
-7.89859e+00,-3.06e-01, 
-7.89566e+00,-3.06e-01, 
-7.89273e+00,-3.07e-01, 
-7.88980e+00,-3.07e-01, 
-7.88688e+00,-3.07e-01, 
-7.88395e+00,-3.07e-01, 
-7.88102e+00,-3.07e-01, 
-7.87809e+00,-3.06e-01, 
-7.87516e+00,-3.06e-01, 
-7.87223e+00,-3.05e-01, 
-7.86930e+00,-3.05e-01, 
-7.86637e+00,-3.05e-01, 
-7.86344e+00,-3.05e-01, 
-7.86051e+00,-3.06e-01, 
-7.85758e+00,-3.07e-01, 
-7.85465e+00,-3.07e-01, 
-7.85172e+00,-3.07e-01, 
-7.84879e+00,-3.07e-01, 
-7.84586e+00,-3.07e-01, 
-7.84293e+00,-3.07e-01, 
-7.84000e+00,-3.07e-01, 
-7.83707e+00,-3.06e-01, 
-7.83414e+00,-3.06e-01, 
-7.83121e+00,-3.06e-01, 
-7.82828e+00,-3.07e-01, 
-7.82535e+00,-3.06e-01, 
-7.82242e+00,-3.06e-01, 
-7.81949e+00,-3.07e-01, 
-7.81656e+00,-3.07e-01, 
-7.81363e+00,-3.06e-01, 
-7.81070e+00,-3.07e-01, 
-7.80777e+00,-3.06e-01, 
-7.80484e+00,-3.06e-01, 
-7.80191e+00,-3.06e-01, 
-7.79898e+00,-3.06e-01, 
-7.79605e+00,-3.06e-01, 
-7.79313e+00,-3.07e-01, 
-7.79020e+00,-3.07e-01, 
-7.78727e+00,-3.07e-01, 
-7.78434e+00,-3.07e-01, 
-7.78141e+00,-3.08e-01, 
-7.77848e+00,-3.09e-01, 
-7.77555e+00,-3.07e-01, 
-7.77262e+00,-3.07e-01, 
-7.76969e+00,-3.07e-01, 
-7.76676e+00,-3.07e-01, 
-7.76383e+00,-3.07e-01, 
-7.76090e+00,-3.07e-01, 
-7.75797e+00,-3.06e-01, 
-7.75504e+00,-3.07e-01, 
-7.75211e+00,-3.07e-01, 
-7.74918e+00,-3.08e-01, 
-7.74625e+00,-3.09e-01, 
-7.74332e+00,-3.10e-01, 
-7.74039e+00,-3.09e-01, 
-7.73746e+00,-3.08e-01, 
-7.73453e+00,-3.07e-01, 
-7.73160e+00,-3.07e-01, 
-7.72867e+00,-3.06e-01, 
-7.72574e+00,-3.06e-01, 
-7.72281e+00,-3.06e-01, 
-7.71988e+00,-3.06e-01, 
-7.71695e+00,-3.07e-01, 
-7.71402e+00,-3.07e-01, 
-7.71109e+00,-3.08e-01, 
-7.70816e+00,-3.09e-01, 
-7.70523e+00,-3.10e-01, 
-7.70230e+00,-3.10e-01, 
-7.69938e+00,-3.10e-01, 
-7.69645e+00,-3.09e-01, 
-7.69352e+00,-3.09e-01, 
-7.69059e+00,-3.09e-01, 
-7.68766e+00,-3.10e-01, 
-7.68473e+00,-3.10e-01, 
-7.68180e+00,-3.10e-01, 
-7.67887e+00,-3.10e-01, 
-7.67594e+00,-3.09e-01, 
-7.67301e+00,-3.08e-01, 
-7.67008e+00,-3.08e-01, 
-7.66715e+00,-3.08e-01, 
-7.66422e+00,-3.08e-01, 
-7.66129e+00,-3.08e-01, 
-7.65836e+00,-3.09e-01, 
-7.65543e+00,-3.09e-01, 
-7.65250e+00,-3.09e-01, 
-7.64957e+00,-3.10e-01, 
-7.64664e+00,-3.10e-01, 
-7.64371e+00,-3.09e-01, 
-7.64078e+00,-3.10e-01, 
-7.63785e+00,-3.09e-01, 
-7.63492e+00,-3.09e-01, 
-7.63199e+00,-3.08e-01, 
-7.62906e+00,-3.09e-01, 
-7.62613e+00,-3.10e-01, 
-7.62320e+00,-3.10e-01, 
-7.62027e+00,-3.10e-01, 
-7.61734e+00,-3.11e-01, 
-7.61441e+00,-3.11e-01, 
-7.61148e+00,-3.11e-01, 
-7.60855e+00,-3.10e-01, 
-7.60563e+00,-3.10e-01, 
-7.60270e+00,-3.09e-01, 
-7.59977e+00,-3.08e-01, 
-7.59684e+00,-3.07e-01, 
-7.59391e+00,-3.09e-01, 
-7.59098e+00,-3.09e-01, 
-7.58805e+00,-3.10e-01, 
-7.58512e+00,-3.11e-01, 
-7.58219e+00,-3.11e-01, 
-7.57926e+00,-3.13e-01, 
-7.57633e+00,-3.11e-01, 
-7.57340e+00,-3.10e-01, 
-7.57047e+00,-3.09e-01, 
-7.56754e+00,-3.08e-01, 
-7.56461e+00,-3.07e-01, 
-7.56168e+00,-3.07e-01, 
-7.55875e+00,-3.08e-01, 
-7.55582e+00,-3.10e-01, 
-7.55289e+00,-3.12e-01, 
-7.54996e+00,-3.13e-01, 
-7.54703e+00,-3.13e-01, 
-7.54410e+00,-3.13e-01, 
-7.54117e+00,-3.11e-01, 
-7.53824e+00,-3.10e-01, 
-7.53531e+00,-3.09e-01, 
-7.53238e+00,-3.07e-01, 
-7.52945e+00,-3.07e-01, 
-7.52652e+00,-3.07e-01, 
-7.52359e+00,-3.08e-01, 
-7.52066e+00,-3.10e-01, 
-7.51773e+00,-3.11e-01, 
-7.51480e+00,-3.12e-01, 
-7.51188e+00,-3.13e-01, 
-7.50895e+00,-3.12e-01, 
-7.50602e+00,-3.11e-01, 
-7.50309e+00,-3.10e-01, 
-7.50016e+00,-3.08e-01, 
-7.49723e+00,-3.07e-01, 
-7.49430e+00,-3.07e-01, 
-7.49137e+00,-3.08e-01, 
-7.48844e+00,-3.10e-01, 
-7.48551e+00,-3.11e-01, 
-7.48258e+00,-3.13e-01, 
-7.47965e+00,-3.13e-01, 
-7.47672e+00,-3.14e-01, 
-7.47379e+00,-3.13e-01, 
-7.47086e+00,-3.12e-01, 
-7.46793e+00,-3.10e-01, 
-7.46500e+00,-3.08e-01, 
-7.46207e+00,-3.07e-01, 
-7.45914e+00,-3.07e-01, 
-7.45621e+00,-3.08e-01, 
-7.45328e+00,-3.10e-01, 
-7.45035e+00,-3.10e-01, 
-7.44742e+00,-3.11e-01, 
-7.44449e+00,-3.13e-01, 
-7.44156e+00,-3.13e-01, 
-7.43863e+00,-3.12e-01, 
-7.43570e+00,-3.11e-01, 
-7.43277e+00,-3.10e-01, 
-7.42984e+00,-3.09e-01, 
-7.42691e+00,-3.09e-01, 
-7.42398e+00,-3.09e-01, 
-7.42105e+00,-3.10e-01, 
-7.41813e+00,-3.10e-01, 
-7.41520e+00,-3.11e-01, 
-7.41227e+00,-3.13e-01, 
-7.40934e+00,-3.13e-01, 
-7.40641e+00,-3.13e-01, 
-7.40348e+00,-3.12e-01, 
-7.40055e+00,-3.10e-01, 
-7.39762e+00,-3.10e-01, 
-7.39469e+00,-3.09e-01, 
-7.39176e+00,-3.08e-01, 
-7.38883e+00,-3.08e-01, 
-7.38590e+00,-3.08e-01, 
-7.38297e+00,-3.10e-01, 
-7.38004e+00,-3.10e-01, 
-7.37711e+00,-3.11e-01, 
-7.37418e+00,-3.12e-01, 
-7.37125e+00,-3.12e-01, 
-7.36832e+00,-3.11e-01, 
-7.36539e+00,-3.11e-01, 
-7.36246e+00,-3.12e-01, 
-7.35953e+00,-3.11e-01, 
-7.35660e+00,-3.10e-01, 
-7.35367e+00,-3.10e-01, 
-7.35074e+00,-3.10e-01, 
-7.34781e+00,-3.10e-01, 
-7.34488e+00,-3.12e-01, 
-7.34195e+00,-3.13e-01, 
-7.33902e+00,-3.12e-01, 
-7.33609e+00,-3.11e-01, 
-7.33316e+00,-3.10e-01, 
-7.33023e+00,-3.10e-01, 
-7.32730e+00,-3.10e-01, 
-7.32438e+00,-3.10e-01, 
-7.32145e+00,-3.10e-01, 
-7.31852e+00,-3.09e-01, 
-7.31559e+00,-3.10e-01, 
-7.31266e+00,-3.10e-01, 
-7.30973e+00,-3.10e-01, 
-7.30680e+00,-3.10e-01, 
-7.30387e+00,-3.11e-01, 
-7.30094e+00,-3.11e-01, 
-7.29801e+00,-3.10e-01, 
-7.29508e+00,-3.11e-01, 
-7.29215e+00,-3.12e-01, 
-7.28922e+00,-3.13e-01, 
-7.28629e+00,-3.13e-01, 
-7.28336e+00,-3.13e-01, 
-7.28043e+00,-3.13e-01, 
-7.27750e+00,-3.13e-01, 
-7.27457e+00,-3.11e-01, 
-7.27164e+00,-3.10e-01, 
-7.26871e+00,-3.10e-01, 
-7.26578e+00,-3.10e-01, 
-7.26285e+00,-3.10e-01, 
-7.25992e+00,-3.10e-01, 
-7.25699e+00,-3.10e-01, 
-7.25406e+00,-3.10e-01, 
-7.25113e+00,-3.11e-01, 
-7.24820e+00,-3.11e-01, 
-7.24527e+00,-3.13e-01, 
-7.24234e+00,-3.12e-01, 
-7.23941e+00,-3.12e-01, 
-7.23648e+00,-3.11e-01, 
-7.23355e+00,-3.10e-01, 
-7.23063e+00,-3.10e-01, 
-7.22770e+00,-3.10e-01, 
-7.22477e+00,-3.10e-01, 
-7.22184e+00,-3.10e-01, 
-7.21891e+00,-3.10e-01, 
-7.21598e+00,-3.11e-01, 
-7.21305e+00,-3.12e-01, 
-7.21012e+00,-3.13e-01, 
-7.20719e+00,-3.13e-01, 
-7.20426e+00,-3.13e-01, 
-7.20133e+00,-3.13e-01, 
-7.19840e+00,-3.12e-01, 
-7.19547e+00,-3.10e-01, 
-7.19254e+00,-3.10e-01, 
-7.18961e+00,-3.10e-01, 
-7.18668e+00,-3.10e-01, 
-7.18375e+00,-3.10e-01, 
-7.18082e+00,-3.10e-01, 
-7.17789e+00,-3.10e-01, 
-7.17496e+00,-3.11e-01, 
-7.17203e+00,-3.12e-01, 
-7.16910e+00,-3.12e-01, 
-7.16617e+00,-3.12e-01, 
-7.16324e+00,-3.11e-01, 
-7.16031e+00,-3.11e-01, 
-7.15738e+00,-3.11e-01, 
-7.15445e+00,-3.12e-01, 
-7.15152e+00,-3.10e-01, 
-7.14859e+00,-3.12e-01, 
-7.14566e+00,-3.13e-01, 
-7.14273e+00,-3.13e-01, 
-7.13980e+00,-3.13e-01, 
-7.13688e+00,-3.13e-01, 
-7.13395e+00,-3.13e-01, 
-7.13102e+00,-3.13e-01, 
-7.12809e+00,-3.10e-01, 
-7.12516e+00,-3.10e-01, 
-7.12223e+00,-3.10e-01, 
-7.11930e+00,-3.08e-01, 
-7.11637e+00,-3.08e-01, 
-7.11344e+00,-3.09e-01, 
-7.11051e+00,-3.10e-01, 
-7.10758e+00,-3.10e-01, 
-7.10465e+00,-3.12e-01, 
-7.10172e+00,-3.13e-01, 
-7.09879e+00,-3.14e-01, 
-7.09586e+00,-3.14e-01, 
-7.09293e+00,-3.13e-01, 
-7.09000e+00,-3.13e-01, 
-7.08707e+00,-3.11e-01, 
-7.08414e+00,-3.10e-01, 
-7.08121e+00,-3.10e-01, 
-7.07828e+00,-3.10e-01, 
-7.07535e+00,-3.10e-01, 
-7.07242e+00,-3.11e-01, 
-7.06949e+00,-3.11e-01, 
-7.06656e+00,-3.13e-01, 
-7.06363e+00,-3.13e-01, 
-7.06070e+00,-3.13e-01, 
-7.05777e+00,-3.12e-01, 
-7.05484e+00,-3.11e-01, 
-7.05191e+00,-3.10e-01, 
-7.04898e+00,-3.10e-01, 
-7.04605e+00,-3.10e-01, 
-7.04313e+00,-3.10e-01, 
-7.04020e+00,-3.10e-01, 
-7.03727e+00,-3.10e-01, 
-7.03434e+00,-3.10e-01, 
-7.03141e+00,-3.10e-01, 
-7.02848e+00,-3.10e-01, 
-7.02555e+00,-3.10e-01, 
-7.02262e+00,-3.13e-01, 
-7.01969e+00,-3.12e-01, 
-7.01676e+00,-3.13e-01, 
-7.01383e+00,-3.13e-01, 
-7.01090e+00,-3.13e-01, 
-7.00797e+00,-3.13e-01, 
-7.00504e+00,-3.13e-01, 
-7.00211e+00,-3.11e-01, 
-6.99918e+00,-3.11e-01, 
-6.99625e+00,-3.10e-01, 
-6.99332e+00,-3.10e-01, 
-6.99039e+00,-3.10e-01, 
-6.98746e+00,-3.10e-01, 
-6.98453e+00,-3.10e-01, 
-6.98160e+00,-3.11e-01, 
-6.97867e+00,-3.11e-01, 
-6.97574e+00,-3.11e-01, 
-6.97281e+00,-3.10e-01, 
-6.96988e+00,-3.11e-01, 
-6.96695e+00,-3.10e-01, 
-6.96402e+00,-3.10e-01, 
-6.96109e+00,-3.10e-01, 
-6.95816e+00,-3.12e-01, 
-6.95523e+00,-3.11e-01, 
-6.95230e+00,-3.12e-01, 
-6.94938e+00,-3.13e-01, 
-6.94645e+00,-3.13e-01, 
-6.94352e+00,-3.13e-01, 
-6.94059e+00,-3.13e-01, 
-6.93766e+00,-3.12e-01, 
-6.93473e+00,-3.11e-01, 
-6.93180e+00,-3.10e-01, 
-6.92887e+00,-3.10e-01, 
-6.92594e+00,-3.10e-01, 
-6.92301e+00,-3.10e-01, 
-6.92008e+00,-3.10e-01, 
-6.91715e+00,-3.10e-01, 
-6.91422e+00,-3.11e-01, 
-6.91129e+00,-3.12e-01, 
-6.90836e+00,-3.13e-01, 
-6.90543e+00,-3.13e-01, 
-6.90250e+00,-3.12e-01, 
-6.89957e+00,-3.11e-01, 
-6.89664e+00,-3.10e-01, 
-6.89371e+00,-3.10e-01, 
-6.89078e+00,-3.10e-01, 
-6.88785e+00,-3.10e-01, 
-6.88492e+00,-3.10e-01, 
-6.88199e+00,-3.12e-01, 
-6.87906e+00,-3.13e-01, 
-6.87613e+00,-3.14e-01, 
-6.87320e+00,-3.14e-01, 
-6.87027e+00,-3.14e-01, 
-6.86734e+00,-3.14e-01, 
-6.86441e+00,-3.13e-01, 
-6.86148e+00,-3.11e-01, 
-6.85855e+00,-3.10e-01, 
-6.85563e+00,-3.10e-01, 
-6.85270e+00,-3.10e-01, 
-6.84977e+00,-3.10e-01, 
-6.84684e+00,-3.10e-01, 
-6.84391e+00,-3.10e-01, 
-6.84098e+00,-3.10e-01, 
-6.83805e+00,-3.11e-01, 
-6.83512e+00,-3.11e-01, 
-6.83219e+00,-3.11e-01, 
-6.82926e+00,-3.11e-01, 
-6.82633e+00,-3.11e-01, 
-6.82340e+00,-3.13e-01, 
-6.82047e+00,-3.12e-01, 
-6.81754e+00,-3.13e-01, 
-6.81461e+00,-3.13e-01, 
-6.81168e+00,-3.13e-01, 
-6.80875e+00,-3.13e-01, 
-6.80582e+00,-3.13e-01, 
-6.80289e+00,-3.13e-01, 
-6.79996e+00,-3.12e-01, 
-6.79703e+00,-3.11e-01, 
-6.79410e+00,-3.10e-01, 
-6.79117e+00,-3.10e-01, 
-6.78824e+00,-3.10e-01, 
-6.78531e+00,-3.10e-01, 
-6.78238e+00,-3.10e-01, 
-6.77945e+00,-3.12e-01, 
-6.77652e+00,-3.13e-01, 
-6.77359e+00,-3.14e-01, 
-6.77066e+00,-3.14e-01, 
-6.76773e+00,-3.13e-01, 
-6.76480e+00,-3.13e-01, 
-6.76188e+00,-3.12e-01, 
-6.75895e+00,-3.10e-01, 
-6.75602e+00,-3.10e-01, 
-6.75309e+00,-3.10e-01, 
-6.75016e+00,-3.10e-01, 
-6.74723e+00,-3.10e-01, 
-6.74430e+00,-3.11e-01, 
-6.74137e+00,-3.12e-01, 
-6.73844e+00,-3.13e-01, 
-6.73551e+00,-3.13e-01, 
-6.73258e+00,-3.13e-01, 
-6.72965e+00,-3.14e-01, 
-6.72672e+00,-3.13e-01, 
-6.72379e+00,-3.13e-01, 
-6.72086e+00,-3.13e-01, 
-6.71793e+00,-3.12e-01, 
-6.71500e+00,-3.12e-01, 
-6.71207e+00,-3.12e-01, 
-6.70914e+00,-3.12e-01, 
-6.70621e+00,-3.12e-01, 
-6.70328e+00,-3.12e-01, 
-6.70035e+00,-3.11e-01, 
-6.69742e+00,-3.12e-01, 
-6.69449e+00,-3.11e-01, 
-6.69156e+00,-3.11e-01, 
-6.68863e+00,-3.11e-01, 
-6.68570e+00,-3.11e-01, 
-6.68277e+00,-3.12e-01, 
-6.67984e+00,-3.12e-01, 
-6.67691e+00,-3.12e-01, 
-6.67398e+00,-3.13e-01, 
-6.67105e+00,-3.13e-01, 
-6.66813e+00,-3.13e-01, 
-6.66520e+00,-3.14e-01, 
-6.66227e+00,-3.13e-01, 
-6.65934e+00,-3.12e-01, 
-6.65641e+00,-3.12e-01, 
-6.65348e+00,-3.11e-01, 
-6.65055e+00,-3.11e-01, 
-6.64762e+00,-3.12e-01, 
-6.64469e+00,-3.11e-01, 
-6.64176e+00,-3.11e-01, 
-6.63883e+00,-3.13e-01, 
-6.63590e+00,-3.13e-01, 
-6.63297e+00,-3.13e-01, 
-6.63004e+00,-3.13e-01, 
-6.62711e+00,-3.13e-01, 
-6.62418e+00,-3.12e-01, 
-6.62125e+00,-3.13e-01, 
-6.61832e+00,-3.13e-01, 
-6.61539e+00,-3.13e-01, 
-6.61246e+00,-3.13e-01, 
-6.60953e+00,-3.13e-01, 
-6.60660e+00,-3.13e-01, 
-6.60367e+00,-3.13e-01, 
-6.60074e+00,-3.13e-01, 
-6.59781e+00,-3.12e-01, 
-6.59488e+00,-3.13e-01, 
-6.59195e+00,-3.13e-01, 
-6.58902e+00,-3.13e-01, 
-6.58609e+00,-3.13e-01, 
-6.58316e+00,-3.13e-01, 
-6.58023e+00,-3.13e-01, 
-6.57730e+00,-3.13e-01, 
-6.57438e+00,-3.13e-01, 
-6.57145e+00,-3.13e-01, 
-6.56852e+00,-3.12e-01, 
-6.56559e+00,-3.12e-01, 
-6.56266e+00,-3.11e-01, 
-6.55973e+00,-3.10e-01, 
-6.55680e+00,-3.10e-01, 
-6.55387e+00,-3.11e-01, 
-6.55094e+00,-3.10e-01, 
-6.54801e+00,-3.12e-01, 
-6.54508e+00,-3.13e-01, 
-6.54215e+00,-3.14e-01, 
-6.53922e+00,-3.13e-01, 
-6.53629e+00,-3.14e-01, 
-6.53336e+00,-3.13e-01, 
