,CH3,CH4
Second,Volt,Volt
3.03680e-01,3.26e-01,-1.39e-02, 
3.03760e-01,3.26e-01,-1.26e-02, 
3.03840e-01,3.26e-01,-1.39e-02, 
3.03920e-01,3.27e-01,-1.26e-02, 
3.04000e-01,3.27e-01,-1.26e-02, 
3.04080e-01,3.27e-01,-1.26e-02, 
3.04160e-01,3.27e-01,-1.26e-02, 
3.04240e-01,3.27e-01,-1.26e-02, 
3.04320e-01,3.27e-01,-1.26e-02, 
3.04400e-01,3.28e-01,-1.39e-02, 
3.04480e-01,3.28e-01,-1.26e-02, 
3.04560e-01,3.29e-01,-1.26e-02, 
3.04640e-01,3.28e-01,-1.26e-02, 
3.04720e-01,3.29e-01,-1.26e-02, 
3.04800e-01,3.29e-01,-1.26e-02, 
3.04880e-01,3.30e-01,-1.26e-02, 
3.04960e-01,3.30e-01,-1.26e-02, 
3.05040e-01,3.30e-01,-1.26e-02, 
3.05120e-01,3.30e-01,-1.26e-02, 
3.05200e-01,3.30e-01,-1.26e-02, 
3.05280e-01,3.30e-01,-1.26e-02, 
3.05360e-01,3.30e-01,-1.26e-02, 
3.05440e-01,3.30e-01,-1.39e-02, 
3.05520e-01,3.30e-01,-1.26e-02, 
3.05600e-01,3.30e-01,-1.26e-02, 
3.05680e-01,3.30e-01,-1.26e-02, 
3.05760e-01,3.30e-01,-1.26e-02, 
3.05840e-01,3.30e-01,-1.26e-02, 
3.05920e-01,3.30e-01,-1.26e-02, 
3.06000e-01,3.30e-01,-1.26e-02, 
3.06080e-01,3.30e-01,-1.26e-02, 
3.06160e-01,3.30e-01,-1.26e-02, 
3.06240e-01,3.30e-01,-1.26e-02, 
3.06320e-01,3.30e-01,-1.26e-02, 
3.06400e-01,3.30e-01,-1.26e-02, 
3.06480e-01,3.30e-01,-1.26e-02, 
3.06560e-01,3.32e-01,-1.26e-02, 
3.06640e-01,3.31e-01,-1.26e-02, 
3.06720e-01,3.31e-01,-1.26e-02, 
3.06800e-01,3.32e-01,-1.26e-02, 
3.06880e-01,3.33e-01,-1.26e-02, 
3.06960e-01,3.32e-01,-1.26e-02, 
3.07040e-01,3.33e-01,-1.26e-02, 
3.07120e-01,3.34e-01,-1.26e-02, 
3.07200e-01,3.34e-01,-1.26e-02, 
3.07280e-01,3.34e-01,-1.26e-02, 
3.07360e-01,3.34e-01,-1.26e-02, 
3.07440e-01,3.34e-01,-1.26e-02, 
3.07520e-01,3.35e-01,-1.26e-02, 
3.07600e-01,3.35e-01,-1.26e-02, 
3.07680e-01,3.34e-01,-1.26e-02, 
3.07760e-01,3.35e-01,-1.26e-02, 
3.07840e-01,3.35e-01,-1.26e-02, 
3.07920e-01,3.35e-01,-1.26e-02, 
3.08000e-01,3.34e-01,-1.26e-02, 
3.08080e-01,3.35e-01,-1.26e-02, 
3.08160e-01,3.35e-01,-1.26e-02, 
3.08240e-01,3.35e-01,-1.26e-02, 
3.08320e-01,3.35e-01,-1.13e-02, 
3.08400e-01,3.35e-01,-1.13e-02, 
3.08480e-01,3.35e-01,-1.13e-02, 
3.08560e-01,3.35e-01,-1.13e-02, 
3.08640e-01,3.35e-01,-1.26e-02, 
3.08720e-01,3.35e-01,-1.13e-02, 
3.08800e-01,3.35e-01,-1.13e-02, 
3.08880e-01,3.36e-01,-1.13e-02, 
3.08960e-01,3.36e-01,-1.13e-02, 
3.09040e-01,3.36e-01,-1.13e-02, 
3.09120e-01,3.36e-01,-1.26e-02, 
3.09200e-01,3.36e-01,-1.13e-02, 
3.09280e-01,3.37e-01,-1.13e-02, 
3.09360e-01,3.37e-01,-1.13e-02, 
3.09440e-01,3.38e-01,-1.13e-02, 
3.09520e-01,3.38e-01,-1.26e-02, 
3.09600e-01,3.39e-01,-1.13e-02, 
3.09680e-01,3.39e-01,-1.13e-02, 
3.09760e-01,3.39e-01,-1.13e-02, 
3.09840e-01,3.39e-01,-1.13e-02, 
3.09920e-01,3.39e-01,-1.13e-02, 
3.10000e-01,3.39e-01,-1.13e-02, 
3.10080e-01,3.39e-01,-1.26e-02, 
3.10160e-01,3.39e-01,-1.13e-02, 
3.10240e-01,3.39e-01,-1.13e-02, 
3.10320e-01,3.39e-01,-1.13e-02, 
3.10400e-01,3.40e-01,-1.13e-02, 
3.10480e-01,3.40e-01,-1.13e-02, 
3.10560e-01,3.40e-01,-1.26e-02, 
3.10640e-01,3.40e-01,-1.13e-02, 
3.10720e-01,3.41e-01,-1.01e-02, 
3.10800e-01,3.41e-01,-1.13e-02, 
3.10880e-01,3.40e-01,-1.13e-02, 
3.10960e-01,3.41e-01,-1.13e-02, 
3.11040e-01,3.41e-01,-1.01e-02, 
3.11120e-01,3.40e-01,-1.13e-02, 
3.11200e-01,3.41e-01,-1.01e-02, 
3.11280e-01,3.41e-01,-1.13e-02, 
3.11360e-01,3.42e-01,-1.01e-02, 
3.11440e-01,3.42e-01,-1.01e-02, 
3.11520e-01,3.42e-01,-1.01e-02, 
3.11600e-01,3.42e-01,-1.01e-02, 
3.11680e-01,3.42e-01,-1.01e-02, 
3.11760e-01,3.42e-01,-1.01e-02, 
3.11840e-01,3.43e-01,-1.01e-02, 
3.11920e-01,3.44e-01,-1.01e-02, 
3.12000e-01,3.44e-01,-1.01e-02, 
3.12080e-01,3.44e-01,-1.01e-02, 
3.12160e-01,3.45e-01,-1.01e-02, 
3.12240e-01,3.46e-01,-1.01e-02, 
3.12320e-01,3.45e-01,-1.01e-02, 
3.12400e-01,3.46e-01,-1.01e-02, 
3.12480e-01,3.47e-01,-1.01e-02, 
3.12560e-01,3.47e-01,-1.01e-02, 
3.12640e-01,3.48e-01,-1.01e-02, 
3.12720e-01,3.48e-01,-1.01e-02, 
3.12800e-01,3.48e-01,-1.01e-02, 
3.12880e-01,3.48e-01,-1.01e-02, 
3.12960e-01,3.49e-01,-1.01e-02, 
3.13040e-01,3.49e-01,-1.01e-02, 
3.13120e-01,3.49e-01,-1.01e-02, 
3.13200e-01,3.49e-01,-1.01e-02, 
3.13280e-01,3.49e-01,-1.01e-02, 
3.13360e-01,3.49e-01,-1.01e-02, 
3.13440e-01,3.49e-01,-1.01e-02, 
3.13520e-01,3.49e-01,-1.01e-02, 
3.13600e-01,3.49e-01,-8.82e-03, 
3.13680e-01,3.49e-01,-1.01e-02, 
3.13760e-01,3.49e-01,-8.82e-03, 
3.13840e-01,3.49e-01,-8.82e-03, 
3.13920e-01,3.49e-01,-1.01e-02, 
3.14000e-01,3.49e-01,-8.82e-03, 
3.14080e-01,3.49e-01,-8.82e-03, 
3.14160e-01,3.49e-01,-8.82e-03, 
3.14240e-01,3.50e-01,-8.82e-03, 
3.14320e-01,3.49e-01,-8.82e-03, 
3.14400e-01,3.50e-01,-8.82e-03, 
3.14480e-01,3.50e-01,-8.82e-03, 
3.14560e-01,3.51e-01,-7.56e-03, 
3.14640e-01,3.51e-01,-7.56e-03, 
3.14720e-01,3.51e-01,-8.82e-03, 
3.14800e-01,3.51e-01,-6.30e-03, 
3.14880e-01,3.52e-01,-7.56e-03, 
3.14960e-01,3.53e-01,-7.56e-03, 
3.15040e-01,3.53e-01,-6.30e-03, 
3.15120e-01,3.53e-01,-7.56e-03, 
3.15200e-01,3.53e-01,-6.30e-03, 
3.15280e-01,3.53e-01,-6.30e-03, 
3.15360e-01,3.54e-01,-6.30e-03, 
3.15440e-01,3.54e-01,-7.56e-03, 
3.15520e-01,3.54e-01,-6.30e-03, 
3.15600e-01,3.54e-01,-5.04e-03, 
3.15680e-01,3.55e-01,-7.56e-03, 
3.15760e-01,3.54e-01,-5.04e-03, 
3.15840e-01,3.54e-01,-5.04e-03, 
3.15920e-01,3.54e-01,-5.04e-03, 
3.16000e-01,3.55e-01,-5.04e-03, 
3.16080e-01,3.55e-01,-5.04e-03, 
3.16160e-01,3.55e-01,-5.04e-03, 
3.16240e-01,3.55e-01,-5.04e-03, 
3.16320e-01,3.55e-01,-5.04e-03, 
3.16400e-01,3.55e-01,-5.04e-03, 
3.16480e-01,3.54e-01,-5.04e-03, 
3.16560e-01,3.55e-01,-5.04e-03, 
3.16640e-01,3.55e-01,-5.04e-03, 
3.16720e-01,3.56e-01,-5.04e-03, 
3.16800e-01,3.56e-01,-5.04e-03, 
3.16880e-01,3.56e-01,-5.04e-03, 
3.16960e-01,3.56e-01,-5.04e-03, 
3.17040e-01,3.56e-01,-5.04e-03, 
3.17120e-01,3.57e-01,-5.04e-03, 
3.17200e-01,3.57e-01,-5.04e-03, 
3.17280e-01,3.57e-01,-5.04e-03, 
3.17360e-01,3.57e-01,-3.78e-03, 
3.17440e-01,3.57e-01,-3.78e-03, 
3.17520e-01,3.58e-01,-5.04e-03, 
3.17600e-01,3.58e-01,-5.04e-03, 
3.17680e-01,3.58e-01,-3.78e-03, 
3.17760e-01,3.59e-01,-5.04e-03, 
3.17840e-01,3.59e-01,-5.04e-03, 
3.17920e-01,3.60e-01,-5.04e-03, 
3.18000e-01,3.60e-01,-5.04e-03, 
3.18080e-01,3.60e-01,-5.04e-03, 
3.18160e-01,3.60e-01,-5.04e-03, 
3.18240e-01,3.60e-01,-5.04e-03, 
3.18320e-01,3.60e-01,-5.04e-03, 
3.18400e-01,3.60e-01,-5.04e-03, 
3.18480e-01,3.60e-01,-5.04e-03, 
3.18560e-01,3.60e-01,-5.04e-03, 
3.18640e-01,3.60e-01,-5.04e-03, 
3.18720e-01,3.60e-01,-5.04e-03, 
3.18800e-01,3.60e-01,-5.04e-03, 
3.18880e-01,3.61e-01,-5.04e-03, 
3.18960e-01,3.61e-01,-5.04e-03, 
3.19040e-01,3.61e-01,-5.04e-03, 
3.19120e-01,3.61e-01,-5.04e-03, 
3.19200e-01,3.61e-01,-5.04e-03, 
3.19280e-01,3.61e-01,-5.04e-03, 
3.19360e-01,3.61e-01,-5.04e-03, 
3.19440e-01,3.61e-01,-6.30e-03, 
3.19520e-01,3.61e-01,-6.30e-03, 
3.19600e-01,3.61e-01,-5.04e-03, 
3.19680e-01,3.62e-01,-6.30e-03, 
3.19760e-01,3.62e-01,-6.30e-03, 
3.19840e-01,3.62e-01,-6.30e-03, 
3.19920e-01,3.62e-01,-6.30e-03, 
3.20000e-01,3.62e-01,-7.56e-03, 
3.20080e-01,3.62e-01,-6.30e-03, 
3.20160e-01,3.62e-01,-6.30e-03, 
3.20240e-01,3.62e-01,-7.56e-03, 
3.20320e-01,3.62e-01,-6.30e-03, 
3.20400e-01,3.63e-01,-6.30e-03, 
3.20480e-01,3.62e-01,-7.56e-03, 
3.20560e-01,3.62e-01,-6.30e-03, 
3.20640e-01,3.63e-01,-6.30e-03, 
3.20720e-01,3.63e-01,-7.56e-03, 
3.20800e-01,3.63e-01,-7.56e-03, 
3.20880e-01,3.63e-01,-7.56e-03, 
3.20960e-01,3.64e-01,-7.56e-03, 
3.21040e-01,3.63e-01,-8.82e-03, 
3.21120e-01,3.64e-01,-7.56e-03, 
3.21200e-01,3.64e-01,-6.30e-03, 
3.21280e-01,3.64e-01,-6.30e-03, 
3.21360e-01,3.64e-01,-7.56e-03, 
3.21440e-01,3.64e-01,-8.82e-03, 
3.21520e-01,3.64e-01,-7.56e-03, 
3.21600e-01,3.64e-01,-8.82e-03, 
3.21680e-01,3.64e-01,-8.82e-03, 
3.21760e-01,3.64e-01,-7.56e-03, 
3.21840e-01,3.64e-01,-8.82e-03, 
3.21920e-01,3.64e-01,-8.82e-03, 
3.22000e-01,3.64e-01,-8.82e-03, 
3.22080e-01,3.64e-01,-8.82e-03, 
3.22160e-01,3.65e-01,-7.56e-03, 
3.22240e-01,3.65e-01,-8.82e-03, 
3.22320e-01,3.65e-01,-8.82e-03, 
3.22400e-01,3.65e-01,-8.82e-03, 
3.22480e-01,3.65e-01,-8.82e-03, 
3.22560e-01,3.65e-01,-8.82e-03, 
3.22640e-01,3.66e-01,-8.82e-03, 
3.22720e-01,3.66e-01,-8.82e-03, 
3.22800e-01,3.66e-01,-8.82e-03, 
3.22880e-01,3.66e-01,-8.82e-03, 
3.22960e-01,3.66e-01,-8.82e-03, 
3.23040e-01,3.66e-01,-8.82e-03, 
3.23120e-01,3.66e-01,-8.82e-03, 
3.23200e-01,3.66e-01,-8.82e-03, 
3.23280e-01,3.66e-01,-8.82e-03, 
3.23360e-01,3.66e-01,-8.82e-03, 
3.23440e-01,3.66e-01,-8.82e-03, 
3.23520e-01,3.67e-01,-8.82e-03, 
3.23600e-01,3.66e-01,-8.82e-03, 
3.23680e-01,3.67e-01,-8.82e-03, 
3.23760e-01,3.66e-01,-8.82e-03, 
3.23840e-01,3.67e-01,-8.82e-03, 
3.23920e-01,3.67e-01,-8.82e-03, 
3.24000e-01,3.67e-01,-8.82e-03, 
3.24080e-01,3.67e-01,-8.82e-03, 
3.24160e-01,3.67e-01,-1.01e-02, 
3.24240e-01,3.67e-01,-8.82e-03, 
3.24320e-01,3.67e-01,-8.82e-03, 
3.24400e-01,3.68e-01,-8.82e-03, 
3.24480e-01,3.67e-01,-1.01e-02, 
3.24560e-01,3.67e-01,-1.01e-02, 
3.24640e-01,3.67e-01,-1.01e-02, 
3.24720e-01,3.67e-01,-8.82e-03, 
3.24800e-01,3.68e-01,-8.82e-03, 
3.24880e-01,3.67e-01,-8.82e-03, 
3.24960e-01,3.67e-01,-1.01e-02, 
3.25040e-01,3.67e-01,-1.01e-02, 
3.25120e-01,3.67e-01,-1.01e-02, 
3.25200e-01,3.67e-01,-8.82e-03, 
3.25280e-01,3.68e-01,-8.82e-03, 
3.25360e-01,3.67e-01,-1.01e-02, 
3.25440e-01,3.67e-01,-1.01e-02, 
3.25520e-01,3.68e-01,-1.01e-02, 
3.25600e-01,3.67e-01,-8.82e-03, 
3.25680e-01,3.68e-01,-8.82e-03, 
3.25760e-01,3.68e-01,-8.82e-03, 
3.25840e-01,3.68e-01,-1.01e-02, 
3.25920e-01,3.68e-01,-8.82e-03, 
3.26000e-01,3.67e-01,-8.82e-03, 
3.26080e-01,3.68e-01,-8.82e-03, 
3.26160e-01,3.68e-01,-8.82e-03, 
3.26240e-01,3.68e-01,-1.01e-02, 
3.26320e-01,3.68e-01,-8.82e-03, 
3.26400e-01,3.68e-01,-1.01e-02, 
3.26480e-01,3.68e-01,-8.82e-03, 
3.26560e-01,3.68e-01,-8.82e-03, 
3.26640e-01,3.68e-01,-1.01e-02, 
3.26720e-01,3.68e-01,-8.82e-03, 
3.26800e-01,3.68e-01,-1.01e-02, 
3.26880e-01,3.68e-01,-8.82e-03, 
3.26960e-01,3.68e-01,-8.82e-03, 
3.27040e-01,3.68e-01,-1.01e-02, 
3.27120e-01,3.68e-01,-8.82e-03, 
3.27200e-01,3.68e-01,-1.01e-02, 
3.27280e-01,3.68e-01,-8.82e-03, 
3.27360e-01,3.68e-01,-8.82e-03, 
3.27440e-01,3.68e-01,-8.82e-03, 
3.27520e-01,3.68e-01,-8.82e-03, 
3.27600e-01,3.68e-01,-8.82e-03, 
3.27680e-01,3.68e-01,-8.82e-03, 
3.27760e-01,3.68e-01,-8.82e-03, 
3.27840e-01,3.68e-01,-8.82e-03, 
3.27920e-01,3.68e-01,-8.82e-03, 
3.28000e-01,3.68e-01,-8.82e-03, 
3.28080e-01,3.68e-01,-8.82e-03, 
3.28160e-01,3.68e-01,-8.82e-03, 
3.28240e-01,3.68e-01,-8.82e-03, 
3.28320e-01,3.68e-01,-8.82e-03, 
3.28400e-01,3.68e-01,-1.01e-02, 
3.28480e-01,3.68e-01,-8.82e-03, 
3.28560e-01,3.68e-01,-8.82e-03, 
3.28640e-01,3.67e-01,-8.82e-03, 
3.28720e-01,3.68e-01,-8.82e-03, 
3.28800e-01,3.68e-01,-8.82e-03, 
3.28880e-01,3.67e-01,-8.82e-03, 
3.28960e-01,3.67e-01,-8.82e-03, 
3.29040e-01,3.67e-01,-8.82e-03, 
3.29120e-01,3.67e-01,-8.82e-03, 
3.29200e-01,3.68e-01,-8.82e-03, 
3.29280e-01,3.67e-01,-8.82e-03, 
3.29360e-01,3.67e-01,-8.82e-03, 
3.29440e-01,3.67e-01,-8.82e-03, 
3.29520e-01,3.67e-01,-8.82e-03, 
3.29600e-01,3.67e-01,-8.82e-03, 
3.29680e-01,3.67e-01,-8.82e-03, 
3.29760e-01,3.67e-01,-8.82e-03, 
3.29840e-01,3.67e-01,-8.82e-03, 
3.29920e-01,3.67e-01,-8.82e-03, 
3.30000e-01,3.67e-01,-7.56e-03, 
3.30080e-01,3.67e-01,-8.82e-03, 
3.30160e-01,3.67e-01,-8.82e-03, 
3.30240e-01,3.67e-01,-8.82e-03, 
3.30320e-01,3.67e-01,-8.82e-03, 
3.30400e-01,3.67e-01,-8.82e-03, 
3.30480e-01,3.67e-01,-8.82e-03, 
3.30560e-01,3.67e-01,-8.82e-03, 
3.30640e-01,3.66e-01,-7.56e-03, 
3.30720e-01,3.67e-01,-7.56e-03, 
3.30800e-01,3.66e-01,-8.82e-03, 
3.30880e-01,3.67e-01,-8.82e-03, 
3.30960e-01,3.67e-01,-8.82e-03, 
3.31040e-01,3.66e-01,-7.56e-03, 
3.31120e-01,3.66e-01,-7.56e-03, 
3.31200e-01,3.66e-01,-7.56e-03, 
3.31280e-01,3.66e-01,-7.56e-03, 
3.31360e-01,3.66e-01,-8.82e-03, 
3.31440e-01,3.66e-01,-7.56e-03, 
3.31520e-01,3.66e-01,-7.56e-03, 
3.31600e-01,3.66e-01,-7.56e-03, 
3.31680e-01,3.66e-01,-7.56e-03, 
3.31760e-01,3.66e-01,-7.56e-03, 
3.31840e-01,3.66e-01,-7.56e-03, 
3.31920e-01,3.65e-01,-7.56e-03, 
3.32000e-01,3.65e-01,-7.56e-03, 
3.32080e-01,3.66e-01,-7.56e-03, 
3.32160e-01,3.65e-01,-6.30e-03, 
3.32240e-01,3.65e-01,-7.56e-03, 
3.32320e-01,3.65e-01,-7.56e-03, 
3.32400e-01,3.64e-01,-7.56e-03, 
3.32480e-01,3.64e-01,-7.56e-03, 
3.32560e-01,3.63e-01,-6.30e-03, 
3.32640e-01,3.64e-01,-7.56e-03, 
3.32720e-01,3.64e-01,-7.56e-03, 
3.32800e-01,3.63e-01,-6.30e-03, 
3.32880e-01,3.63e-01,-6.30e-03, 
3.32960e-01,3.63e-01,-6.30e-03, 
3.33040e-01,3.63e-01,-6.30e-03, 
3.33120e-01,3.63e-01,-6.30e-03, 
3.33200e-01,3.62e-01,-6.30e-03, 
3.33280e-01,3.63e-01,-6.30e-03, 
3.33360e-01,3.63e-01,-6.30e-03, 
3.33440e-01,3.63e-01,-6.30e-03, 
3.33520e-01,3.62e-01,-6.30e-03, 
3.33600e-01,3.62e-01,-6.30e-03, 
3.33680e-01,3.62e-01,-6.30e-03, 
3.33760e-01,3.62e-01,-6.30e-03, 
3.33840e-01,3.62e-01,-6.30e-03, 
3.33920e-01,3.62e-01,-6.30e-03, 
3.34000e-01,3.62e-01,-6.30e-03, 
3.34080e-01,3.62e-01,-6.30e-03, 
3.34160e-01,3.62e-01,-5.04e-03, 
3.34240e-01,3.62e-01,-6.30e-03, 
3.34320e-01,3.62e-01,-5.04e-03, 
3.34400e-01,3.61e-01,-5.04e-03, 
3.34480e-01,3.61e-01,-6.30e-03, 
3.34560e-01,3.60e-01,-5.04e-03, 
3.34640e-01,3.60e-01,-5.04e-03, 
3.34720e-01,3.60e-01,-5.04e-03, 
3.34800e-01,3.60e-01,-5.04e-03, 
3.34880e-01,3.60e-01,-5.04e-03, 
3.34960e-01,3.60e-01,-5.04e-03, 
3.35040e-01,3.59e-01,-5.04e-03, 
3.35120e-01,3.59e-01,-5.04e-03, 
3.35200e-01,3.59e-01,-5.04e-03, 
3.35280e-01,3.58e-01,-5.04e-03, 
3.35360e-01,3.59e-01,-5.04e-03, 
3.35440e-01,3.58e-01,-5.04e-03, 
3.35520e-01,3.59e-01,-5.04e-03, 
3.35600e-01,3.58e-01,-5.04e-03, 
3.35680e-01,3.58e-01,-5.04e-03, 
3.35760e-01,3.58e-01,-5.04e-03, 
3.35840e-01,3.58e-01,-5.04e-03, 
3.35920e-01,3.58e-01,-5.04e-03, 
3.36000e-01,3.58e-01,-5.04e-03, 
3.36080e-01,3.57e-01,-5.04e-03, 
3.36160e-01,3.57e-01,-5.04e-03, 
3.36240e-01,3.57e-01,-5.04e-03, 
3.36320e-01,3.57e-01,-5.04e-03, 
3.36400e-01,3.57e-01,-5.04e-03, 
3.36480e-01,3.56e-01,-5.04e-03, 
3.36560e-01,3.57e-01,-3.78e-03, 
3.36640e-01,3.57e-01,-5.04e-03, 
3.36720e-01,3.56e-01,-3.78e-03, 
3.36800e-01,3.55e-01,-5.04e-03, 
3.36880e-01,3.56e-01,-5.04e-03, 
3.36960e-01,3.55e-01,-3.78e-03, 
3.37040e-01,3.55e-01,-3.78e-03, 
3.37120e-01,3.54e-01,-3.78e-03, 
3.37200e-01,3.54e-01,-3.78e-03, 
3.37280e-01,3.54e-01,-3.78e-03, 
3.37360e-01,3.53e-01,-2.52e-03, 
3.37440e-01,3.53e-01,-3.78e-03, 
3.37520e-01,3.53e-01,-3.78e-03, 
3.37600e-01,3.53e-01,-2.52e-03, 
3.37680e-01,3.53e-01,-3.78e-03, 
3.37760e-01,3.52e-01,-2.52e-03, 
3.37840e-01,3.53e-01,-2.52e-03, 
3.37920e-01,3.52e-01,-2.52e-03, 
3.38000e-01,3.52e-01,-2.52e-03, 
3.38080e-01,3.51e-01,-2.52e-03, 
3.38160e-01,3.51e-01,-1.26e-03, 
3.38240e-01,3.51e-01,-1.26e-03, 
3.38320e-01,3.51e-01,-1.26e-03, 
3.38400e-01,3.51e-01,-1.26e-03, 
3.38480e-01,3.50e-01,-1.26e-03, 
3.38560e-01,3.50e-01,-1.26e-03, 
3.38640e-01,3.51e-01,-1.26e-03, 
3.38720e-01,3.49e-01,-1.26e-03, 
3.38800e-01,3.49e-01,-1.26e-03, 
3.38880e-01,3.49e-01,-1.26e-03, 
3.38960e-01,3.49e-01,-1.26e-03, 
3.39040e-01,3.49e-01,-1.26e-03, 
3.39120e-01,3.48e-01,-1.26e-03, 
3.39200e-01,3.48e-01,-1.26e-03, 
3.39280e-01,3.48e-01,-1.26e-03, 
3.39360e-01,3.48e-01,-1.26e-03, 
3.39440e-01,3.48e-01,-1.26e-03, 
3.39520e-01,3.47e-01,-1.26e-03, 
3.39600e-01,3.47e-01,0.00e+00, 
3.39680e-01,3.46e-01,0.00e+00, 
3.39760e-01,3.47e-01,-1.26e-03, 
3.39840e-01,3.45e-01,1.26e-03, 
3.39920e-01,3.45e-01,-1.26e-03, 
3.40000e-01,3.44e-01,0.00e+00, 
3.40080e-01,3.45e-01,0.00e+00, 
3.40160e-01,3.45e-01,1.26e-03, 
3.40240e-01,3.44e-01,1.26e-03, 
3.40320e-01,3.44e-01,0.00e+00, 
3.40400e-01,3.44e-01,1.26e-03, 
3.40480e-01,3.44e-01,0.00e+00, 
3.40560e-01,3.43e-01,1.26e-03, 
3.40640e-01,3.43e-01,1.26e-03, 
3.40720e-01,3.42e-01,2.52e-03, 
3.40800e-01,3.42e-01,3.78e-03, 
3.40880e-01,3.42e-01,2.52e-03, 
3.40960e-01,3.42e-01,2.52e-03, 
3.41040e-01,3.42e-01,1.26e-03, 
3.41120e-01,3.42e-01,3.78e-03, 
3.41200e-01,3.42e-01,3.78e-03, 
3.41280e-01,3.41e-01,3.78e-03, 
3.41360e-01,3.40e-01,3.78e-03, 
3.41440e-01,3.40e-01,3.78e-03, 
3.41520e-01,3.40e-01,3.78e-03, 
3.41600e-01,3.39e-01,6.30e-03, 
3.41680e-01,3.39e-01,5.04e-03, 
3.41760e-01,3.39e-01,5.04e-03, 
3.41840e-01,3.39e-01,5.04e-03, 
3.41920e-01,3.39e-01,6.30e-03, 
3.42000e-01,3.39e-01,5.04e-03, 
3.42080e-01,3.37e-01,5.04e-03, 
3.42160e-01,3.37e-01,7.56e-03, 
3.42240e-01,3.36e-01,7.56e-03, 
3.42320e-01,3.36e-01,6.30e-03, 
3.42400e-01,3.36e-01,7.56e-03, 
3.42480e-01,3.35e-01,6.30e-03, 
3.42560e-01,3.36e-01,7.56e-03, 
3.42640e-01,3.35e-01,7.56e-03, 
3.42720e-01,3.35e-01,7.56e-03, 
3.42800e-01,3.35e-01,6.30e-03, 
3.42880e-01,3.34e-01,7.56e-03, 
3.42960e-01,3.34e-01,8.82e-03, 
3.43040e-01,3.34e-01,7.56e-03, 
3.43120e-01,3.34e-01,7.56e-03, 
3.43200e-01,3.34e-01,8.82e-03, 
3.43280e-01,3.33e-01,8.82e-03, 
3.43360e-01,3.33e-01,1.13e-02, 
3.43440e-01,3.32e-01,1.13e-02, 
3.43520e-01,3.32e-01,8.82e-03, 
3.43600e-01,3.32e-01,1.26e-02, 
3.43680e-01,3.31e-01,1.13e-02, 
3.43760e-01,3.31e-01,1.26e-02, 
3.43840e-01,3.31e-01,1.26e-02, 
3.43920e-01,3.30e-01,1.13e-02, 
3.44000e-01,3.30e-01,1.39e-02, 
3.44080e-01,3.30e-01,1.26e-02, 
3.44160e-01,3.30e-01,1.51e-02, 
3.44240e-01,3.30e-01,1.51e-02, 
3.44320e-01,3.30e-01,1.51e-02, 
3.44400e-01,3.29e-01,1.64e-02, 
3.44480e-01,3.29e-01,1.39e-02, 
3.44560e-01,3.28e-01,1.64e-02, 
3.44640e-01,3.27e-01,1.76e-02, 
3.44720e-01,3.27e-01,1.64e-02, 
3.44800e-01,3.27e-01,2.27e-02, 
3.44880e-01,3.26e-01,1.89e-02, 
3.44960e-01,3.26e-01,2.14e-02, 
3.45040e-01,3.26e-01,2.14e-02, 
3.45120e-01,3.26e-01,1.89e-02, 
3.45200e-01,3.25e-01,2.39e-02, 
3.45280e-01,3.25e-01,2.39e-02, 
3.45360e-01,3.25e-01,2.52e-02, 
3.45440e-01,3.24e-01,2.02e-02, 
3.45520e-01,3.24e-01,2.14e-02, 
3.45600e-01,3.23e-01,2.65e-02, 
3.45680e-01,3.23e-01,2.90e-02, 
3.45760e-01,3.22e-01,2.77e-02, 
3.45840e-01,3.21e-01,2.77e-02, 
3.45920e-01,3.21e-01,3.02e-02, 
3.46000e-01,3.21e-01,3.02e-02, 
3.46080e-01,3.21e-01,2.77e-02, 
3.46160e-01,3.21e-01,3.53e-02, 
3.46240e-01,3.21e-01,2.90e-02, 
3.46320e-01,3.21e-01,3.02e-02, 
3.46400e-01,3.20e-01,2.65e-02, 
3.46480e-01,3.20e-01,3.65e-02, 
3.46560e-01,3.20e-01,3.78e-02, 
3.46640e-01,3.20e-01,4.28e-02, 
3.46720e-01,3.19e-01,3.91e-02, 
3.46800e-01,3.19e-01,4.41e-02, 
3.46880e-01,3.18e-01,4.54e-02, 
3.46960e-01,3.18e-01,4.91e-02, 
3.47040e-01,3.18e-01,4.41e-02, 
3.47120e-01,3.17e-01,4.66e-02, 
3.47200e-01,3.18e-01,5.29e-02, 
3.47280e-01,3.17e-01,4.79e-02, 
3.47360e-01,3.17e-01,5.29e-02, 
3.47440e-01,3.16e-01,5.17e-02, 
3.47520e-01,3.17e-01,5.04e-02, 
3.47600e-01,3.16e-01,5.80e-02, 
3.47680e-01,3.16e-01,6.93e-02, 
3.47760e-01,3.16e-01,5.67e-02, 
3.47840e-01,3.15e-01,6.05e-02, 
3.47920e-01,3.15e-01,5.29e-02, 
3.48000e-01,3.14e-01,7.06e-02, 
3.48080e-01,3.14e-01,6.55e-02, 
3.48160e-01,3.13e-01,6.17e-02, 
3.48240e-01,3.13e-01,7.94e-02, 
3.48320e-01,3.13e-01,7.31e-02, 
3.48400e-01,3.13e-01,8.32e-02, 
3.48480e-01,3.12e-01,7.69e-02, 
3.48560e-01,3.12e-01,7.56e-02, 
3.48640e-01,3.12e-01,9.07e-02, 
